Class ID,Preferred Label,File extension
http://edamontology.org/data_1533,Protein subcellular localisation,
http://edamontology.org/data_1534,Peptide immunogenicity data,
http://edamontology.org/data_1536,MHC peptide immunogenicity report,
http://edamontology.org/data_1537,Protein structure report,
http://edamontology.org/data_1539,Protein structural quality report,
http://edamontology.org/data_1540,Protein non-covalent interactions report,
http://edamontology.org/data_1541,Protein flexibility or motion report,
http://edamontology.org/data_1542,Protein solvent accessibility,
http://edamontology.org/data_1543,Protein surface report,
http://edamontology.org/data_1544,Ramachandran plot,
http://edamontology.org/data_1545,Protein dipole moment,
http://edamontology.org/data_1546,Protein distance matrix,
http://edamontology.org/data_1547,Protein contact map,
http://edamontology.org/data_1548,Protein residue 3D cluster,
http://edamontology.org/data_1549,Protein hydrogen bonds,
http://edamontology.org/data_1550,Protein non-canonical interactions,
http://edamontology.org/data_1553,CATH node,
http://edamontology.org/data_1554,SCOP node,
http://edamontology.org/data_1555,EMBASSY domain classification,
http://edamontology.org/data_1556,CATH class,
http://edamontology.org/data_1557,CATH architecture,
http://edamontology.org/data_1558,CATH topology,
http://edamontology.org/data_1559,CATH homologous superfamily,
http://edamontology.org/data_1560,CATH structurally similar group,
http://edamontology.org/data_1561,CATH functional category,
http://edamontology.org/data_1564,Protein fold recognition report,
http://edamontology.org/data_1565,Protein-protein interaction report,
http://edamontology.org/data_1566,Protein-ligand interaction report,
http://edamontology.org/data_1567,Protein-nucleic acid interactions report,
http://edamontology.org/data_1583,Nucleic acid melting profile,
http://edamontology.org/data_1584,Nucleic acid enthalpy,
http://edamontology.org/data_1585,Nucleic acid entropy,
http://edamontology.org/data_1586,Nucleic acid melting temperature,
http://edamontology.org/data_1587,Nucleic acid stitch profile,
http://edamontology.org/data_1588,DNA base pair stacking energies data,
http://edamontology.org/data_1589,DNA base pair twist angle data,
http://edamontology.org/data_1590,DNA base trimer roll angles data,
http://edamontology.org/data_1591,Vienna RNA parameters,
http://edamontology.org/data_1592,Vienna RNA structure constraints,
http://edamontology.org/data_1593,Vienna RNA concentration data,
http://edamontology.org/data_1594,Vienna RNA calculated energy,
http://edamontology.org/data_1595,Base pairing probability matrix dotplot,
http://edamontology.org/data_1596,Nucleic acid folding report,
http://edamontology.org/data_1597,Codon usage table,
http://edamontology.org/data_1598,Genetic code,
http://edamontology.org/data_1599,Codon adaptation index,
http://edamontology.org/data_1600,Codon usage bias plot,
http://edamontology.org/data_1601,Nc statistic,
http://edamontology.org/data_1602,Codon usage fraction difference,
http://edamontology.org/data_1621,Pharmacogenomic test report,
http://edamontology.org/data_1622,Disease report,
http://edamontology.org/data_1634,Linkage disequilibrium (report),
http://edamontology.org/data_1636,Heat map,
http://edamontology.org/data_1642,Affymetrix probe sets library file,
http://edamontology.org/data_1643,Affymetrix probe sets information library file,
http://edamontology.org/data_1646,Molecular weights standard fingerprint,
http://edamontology.org/data_1656,Metabolic pathway report,
http://edamontology.org/data_1657,Genetic information processing pathway report,
http://edamontology.org/data_1658,Environmental information processing pathway report,
http://edamontology.org/data_1659,Signal transduction pathway report,
http://edamontology.org/data_1660,Cellular process pathways report,
http://edamontology.org/data_1661,Disease pathway or network report,
http://edamontology.org/data_1662,Drug structure relationship map,
http://edamontology.org/data_1663,Protein interaction networks,
http://edamontology.org/data_1664,MIRIAM datatype,
http://edamontology.org/data_1667,E-value,
http://edamontology.org/data_1668,Z-value,
http://edamontology.org/data_1669,P-value,
http://edamontology.org/data_1670,Database version information,
http://edamontology.org/data_1671,Tool version information,
http://edamontology.org/data_1672,CATH version information,
http://edamontology.org/data_1673,Swiss-Prot to PDB mapping,
http://edamontology.org/data_1674,Sequence database cross-references,
http://edamontology.org/data_1675,Job status,
http://edamontology.org/data_1676,Job ID,
http://edamontology.org/data_1677,Job type,
http://edamontology.org/data_1678,Tool log,
http://edamontology.org/data_1679,DaliLite log file,
http://edamontology.org/data_1680,STRIDE log file,
http://edamontology.org/data_1681,NACCESS log file,
http://edamontology.org/data_1682,EMBOSS wordfinder log file,
http://edamontology.org/data_1683,EMBOSS domainatrix log file,
http://edamontology.org/data_1684,EMBOSS sites log file,
http://edamontology.org/data_1685,EMBOSS supermatcher error file,
http://edamontology.org/data_1686,EMBOSS megamerger log file,
http://edamontology.org/data_1687,EMBOSS whichdb log file,
http://edamontology.org/data_1688,EMBOSS vectorstrip log file,
http://edamontology.org/data_1689,Username,
http://edamontology.org/data_1690,Password,
http://edamontology.org/data_1691,Email address,
http://edamontology.org/data_1692,Person name,
http://edamontology.org/data_1693,Number of iterations,
http://edamontology.org/data_1694,Number of output entities,
http://edamontology.org/data_1695,Hit sort order,
http://edamontology.org/data_1696,Drug report,
http://edamontology.org/data_1707,Phylogenetic tree image,
http://edamontology.org/data_1708,RNA secondary structure image,
http://edamontology.org/data_1709,Protein secondary structure image,
http://edamontology.org/data_1710,Structure image,
http://edamontology.org/data_1711,Sequence alignment image,
http://edamontology.org/data_1712,Chemical structure image,
http://edamontology.org/data_1713,Fate map,
http://edamontology.org/data_1714,Microarray spots image,
http://edamontology.org/data_1715,BioPax term,
http://edamontology.org/data_1716,GO,
http://edamontology.org/data_1717,MeSH,
http://edamontology.org/data_1718,HGNC,
http://edamontology.org/data_1719,NCBI taxonomy vocabulary,
http://edamontology.org/data_1720,Plant ontology term,
http://edamontology.org/data_1721,UMLS,
http://edamontology.org/data_1722,FMA,
http://edamontology.org/data_1723,EMAP,
http://edamontology.org/data_1724,ChEBI,
http://edamontology.org/data_1725,MGED,
http://edamontology.org/data_1726,myGrid,
http://edamontology.org/data_1727,GO (biological process),
http://edamontology.org/data_1728,GO (molecular function),
http://edamontology.org/data_1729,GO (cellular component),
http://edamontology.org/data_1730,Ontology relation type,
http://edamontology.org/data_1731,Ontology concept definition,
http://edamontology.org/data_1732,Ontology concept comment,
http://edamontology.org/data_1733,Ontology concept reference,
http://edamontology.org/data_1738,doc2loc document information,
http://edamontology.org/data_1742,PDB residue number,
http://edamontology.org/data_1743,Atomic coordinate,
http://edamontology.org/data_1744,Atomic x coordinate,
http://edamontology.org/data_1745,Atomic y coordinate,
http://edamontology.org/data_1746,Atomic z coordinate,
http://edamontology.org/data_1748,PDB atom name,
http://edamontology.org/data_1755,Protein atom,
http://edamontology.org/data_1756,Protein residue,
http://edamontology.org/data_1757,Atom name,
http://edamontology.org/data_1758,PDB residue name,
http://edamontology.org/data_1759,PDB model number,
http://edamontology.org/data_1762,CATH domain report,
http://edamontology.org/data_1764,CATH representative domain sequences (ATOM),
http://edamontology.org/data_1765,CATH representative domain sequences (COMBS),
http://edamontology.org/data_1766,CATH domain sequences (ATOM),
http://edamontology.org/data_1767,CATH domain sequences (COMBS),
http://edamontology.org/data_1771,Sequence version,
http://edamontology.org/data_1772,Score,
http://edamontology.org/data_1776,Protein report (function),
http://edamontology.org/data_1783,Gene name (ASPGD),
http://edamontology.org/data_1784,Gene name (CGD),
http://edamontology.org/data_1785,Gene name (dictyBase),
http://edamontology.org/data_1786,Gene name (EcoGene primary),
http://edamontology.org/data_1787,Gene name (MaizeGDB),
http://edamontology.org/data_1788,Gene name (SGD),
http://edamontology.org/data_1789,Gene name (TGD),
http://edamontology.org/data_1790,Gene name (CGSC),
http://edamontology.org/data_1791,Gene name (HGNC),
http://edamontology.org/data_1792,Gene name (MGD),
http://edamontology.org/data_1793,Gene name (Bacillus subtilis),
http://edamontology.org/data_1794,Gene ID (PlasmoDB),
http://edamontology.org/data_1795,Gene ID (EcoGene),
http://edamontology.org/data_1796,Gene ID (FlyBase),
http://edamontology.org/data_1797,Gene ID (GeneDB Glossina morsitans),
http://edamontology.org/data_1798,Gene ID (GeneDB Leishmania major),
http://edamontology.org/data_1799,Gene ID (GeneDB Plasmodium falciparum),
http://edamontology.org/data_1800,Gene ID (GeneDB Schizosaccharomyces pombe),
http://edamontology.org/data_1801,Gene ID (GeneDB Trypanosoma brucei),
http://edamontology.org/data_1802,Gene ID (Gramene),
http://edamontology.org/data_1803,Gene ID (Virginia microbial),
http://edamontology.org/data_1804,Gene ID (SGN),
http://edamontology.org/data_1805,Gene ID (WormBase),
http://edamontology.org/data_1806,Gene synonym,
http://edamontology.org/data_1807,ORF name,
http://edamontology.org/data_1852,Sequence assembly component,
http://edamontology.org/data_1853,Chromosome annotation (aberration),
http://edamontology.org/data_1855,Clone ID,
http://edamontology.org/data_1856,PDB insertion code,
http://edamontology.org/data_1857,Atomic occupancy,
http://edamontology.org/data_1858,Isotropic B factor,
http://edamontology.org/data_1859,Deletion map,
http://edamontology.org/data_1860,QTL map,
http://edamontology.org/data_1863,Haplotype map,
http://edamontology.org/data_1864,Map set data,
http://edamontology.org/data_1865,Map feature,
http://edamontology.org/data_1866,Map type,
http://edamontology.org/data_1867,Protein fold name,
http://edamontology.org/data_1868,Taxon,
http://edamontology.org/data_1869,Organism identifier,
http://edamontology.org/data_1870,Genus name,
http://edamontology.org/data_1872,Taxonomic classification,
http://edamontology.org/data_1873,iHOP organism ID,
http://edamontology.org/data_1874,Genbank common name,
http://edamontology.org/data_1875,NCBI taxon,
http://edamontology.org/data_1877,Synonym,
http://edamontology.org/data_1878,Misspelling,
http://edamontology.org/data_1879,Acronym,
http://edamontology.org/data_1880,Misnomer,
http://edamontology.org/data_1881,Author ID,
http://edamontology.org/data_1882,DragonDB author identifier,
http://edamontology.org/data_1883,Annotated URI,
http://edamontology.org/data_1884,UniProt keywords,
http://edamontology.org/data_1885,Gene ID (GeneFarm),
http://edamontology.org/data_1886,Blattner number,
http://edamontology.org/data_1887,Gene ID (MIPS Maize),
http://edamontology.org/data_1888,Gene ID (MIPS Medicago),
http://edamontology.org/data_1889,Gene name (DragonDB),
http://edamontology.org/data_1890,Gene name (Arabidopsis),
http://edamontology.org/data_1891,iHOP symbol,
http://edamontology.org/data_1892,Gene name (GeneFarm),
http://edamontology.org/data_1893,Locus ID,
http://edamontology.org/data_1895,Locus ID (AGI),
http://edamontology.org/data_1896,Locus ID (ASPGD),
